825;484;138;259;81;32;3;1
431;328;138;98;406;305;0;1
672;657;285;506;381;151;2;1
318;527;138;241;73;122;3;0
74;64;1;144;384;398;2;0
683;213;138;278;42;100;3;1
685;391;22;66;7;227;2;1
501;385;138;239;356;48;3;0
788;350;138;825;193;558;0;1
78;15;42;80;10;515;2;0
635;158;14;194;228;411;2;0
454;381;180;114;18;411;2;0
789;783;138;752;398;399;3;1
566;324;254;302;309;552;2;0
565;125;253;246;228;437;2;0
276;631;120;565;129;458;2;1
85;47;138;107;464;577;3;1
574;311;138;0;228;93;3;1
125;670;69;536;228;560;2;0
296;334;106;564;297;292;2;1
687;273;291;599;249;553;2;0
221;154;138;17;228;97;3;1
516;654;88;233;228;362;2;0
364;279;146;518;245;253;1;1
732;733;138;621;228;98;3;1
239;672;301;497;154;309;2;1
374;667;155;18;401;380;2;0
644;189;290;464;228;286;2;0
811;793;138;452;454;48;3;1
242;803;94;356;450;382;2;0
51;179;25;127;184;332;2;0
64;532;30;416;228;213;2;0
304;711;273;520;228;549;2;1
141;107;137;198;121;394;2;0
145;649;78;72;334;125;2;0
119;347;138;684;228;48;3;0
109;775;138;782;228;451;0;1
1;4;138;184;29;29;3;1
654;791;138;421;374;48;3;0
509;392;222;586;353;12;2;0
535;409;138;715;228;482;4;1
809;367;331;566;239;411;2;1
625;524;248;820;228;197;2;1
401;12;178;35;228;385;2;0
378;698;332;94;257;539;2;1
674;50;138;396;61;175;3;1
133;352;72;533;139;497;2;0
677;105;272;670;230;208;2;1
309;772;128;747;48;477;2;0
381;536;160;174;389;206;2;0
576;462;138;813;228;112;3;1
563;443;113;112;346;234;2;0
567;447;138;12;347;1;3;0
153;446;306;836;228;561;2;0
101;714;138;228;228;51;3;1
240;42;137;514;179;391;2;0
430;579;214;384;67;470;2;0
655;75;271;624;228;246;2;1
144;376;50;413;326;308;2;1
469;196;138;44;24;24;3;0
395;291;114;538;228;372;2;1
37;39;138;309;228;482;3;1
634;540;138;757;349;438;3;1
409;21;138;662;228;75;3;1
337;251;172;517;228;459;2;0
392;699;186;762;400;348;2;0
228;274;61;674;411;458;2;1
506;700;245;59;424;418;2;0
458;112;138;76;228;15;3;0
763;754;138;614;360;107;3;1
348;258;138;722;335;137;3;1
572;575;271;139;228;334;2;1
397;295;138;453;264;150;3;1
611;178;138;680;407;482;3;1
259;134;56;32;228;354;2;0
527;405;61;427;228;517;2;0
198;614;104;91;113;170;2;0
542;625;249;577;253;523;2;1
154;583;82;335;50;574;2;0
246;23;138;701;27;27;3;1
603;546;23;355;304;508;2;0
420;315;138;756;278;518;3;1
273;816;138;809;190;440;3;1
610;707;325;365;231;466;2;0
580;485;138;750;228;575;3;1
741;740;138;521;242;489;3;0
821;824;138;651;228;482;4;1
49;28;23;234;232;245;2;0
829;830;138;831;442;482;4;1
629;465;138;200;174;101;3;0
668;111;283;50;66;226;2;0
50;43;138;379;57;482;4;1
341;136;138;212;228;53;3;1
544;131;237;376;228;458;2;1
436;669;293;804;145;123;2;0
70;162;40;439;228;350;2;0
164;794;138;89;228;48;3;1
294;490;138;553;228;32;3;1
649;453;86;587;228;449;2;0
772;594;320;581;228;153;2;0
149;383;18;203;228;289;2;1
561;678;52;125;341;229;2;0
791;98;138;694;228;410;3;1
53;132;161;748;228;355;2;1
729;386;41;645;220;398;2;1
10;13;138;839;458;482;4;1
36;37;147;297;228;198;2;0
598;530;41;824;154;411;2;0
79;221;43;27;3;4;2;1
32;317;21;248;228;361;2;0
393;209;187;812;228;371;2;1
698;68;37;435;228;287;2;0
577;461;138;654;228;116;3;1
349;464;138;529;154;321;3;1
647;745;41;448;418;398;2;1
721;723;138;189;236;546;3;1
541;645;337;341;228;371;2;0
478;170;240;483;228;377;2;1
764;372;334;9;429;251;2;0
532;628;23;176;315;284;2;1
416;815;138;590;228;426;3;1
126;674;69;491;228;493;2;0
193;139;138;186;228;313;3;0
624;812;138;667;228;447;3;1
292;810;138;568;228;448;3;1
551;496;138;120;449;95;3;1
761;750;41;626;120;212;2;1
547;455;138;579;228;62;3;1
530;187;23;170;228;331;2;1
606;264;138;392;225;176;3;1
592;500;138;261;218;482;4;0
460;301;138;181;289;55;3;1
614;520;138;472;92;138;3;1
5;232;297;273;228;398;2;0
11;14;138;682;6;482;3;1
500;607;219;598;200;481;2;0
165;407;23;339;228;560;2;1
23;26;23;192;228;379;2;0
425;323;138;275;228;48;3;1
443;647;332;443;295;398;2;1
330;528;137;830;234;435;2;0
676;288;286;792;262;291;2;0
258;181;17;30;186;271;2;0
830;523;255;634;273;390;2;0
15;281;4;179;251;165;2;0
115;827;138;20;363;48;3;1
123;339;138;656;228;182;3;1
754;470;138;714;419;521;3;1
818;33;138;237;228;0;3;1
313;537;170;422;228;250;2;0
175;558;241;711;228;275;2;1
235;168;47;575;157;533;2;1
195;140;115;609;153;429;2;1
817;548;97;630;228;458;2;0
194;463;138;457;228;54;3;1
524;726;23;53;228;245;2;0
744;66;16;196;303;298;2;0
213;617;104;274;212;160;2;0
183;211;98;522;198;493;2;1
599;507;138;781;12;249;0;1
534;260;232;333;54;537;2;0
573;762;257;764;228;331;2;0
319;147;138;498;154;324;3;1
314;235;318;175;359;464;2;0
100;832;145;790;228;358;2;0
712;166;138;387;149;482;3;1
740;738;284;455;84;151;2;1
202;449;104;492;228;493;2;0
219;151;138;799;63;48;3;0
579;478;138;744;86;132;3;1
481;215;182;85;8;16;2;0
65;282;32;218;252;461;2;1
122;346;103;350;136;430;2;0
453;287;162;88;11;430;2;0
814;488;138;255;455;48;3;1
248;310;0;454;270;405;2;1
60;690;138;411;69;120;3;0
435;114;138;705;228;579;3;1
602;792;138;650;324;111;3;1
623;153;138;788;170;80;3;1
545;423;199;471;150;371;2;1
804;539;206;82;333;294;2;0
790;784;138;247;445;91;3;1
594;621;276;462;275;266;2;1
188;123;91;301;364;155;2;0
670;597;285;802;166;8;2;0
343;365;138;728;228;79;3;1
116;396;138;523;111;180;3;1
151;603;70;537;228;389;2;0
396;778;336;105;421;188;2;1
196;144;138;585;155;314;3;1
608;505;138;352;154;320;3;1
813;819;138;690;241;75;3;1
131;174;69;535;0;367;2;1
181;19;73;789;228;338;2;1
651;217;138;423;375;72;3;1
692;190;138;661;394;503;3;0
601;509;138;211;123;106;3;1
719;720;138;111;228;58;3;1
755;730;183;395;228;17;2;1
316;44;58;507;87;540;2;1
31;57;302;433;228;235;2;1
714;735;138;197;228;408;3;0
673;35;310;816;228;186;2;1
418;642;60;267;345;104;2;0
206;511;138;207;127;207;3;1
834;486;138;571;228;93;3;1
497;345;217;16;228;350;2;1
702;159;233;796;310;374;2;1
155;632;11;63;228;343;2;0
224;227;51;281;228;360;2;0
536;411;164;86;228;487;2;0
444;839;138;446;154;129;3;0
819;259;138;220;206;39;3;1
57;767;138;407;68;71;3;0
782;512;138;619;15;19;3;1
826;826;231;623;433;393;2;1
838;705;138;547;396;580;3;1
731;623;332;637;228;398;2;1
690;685;138;43;4;482;4;1
415;277;204;69;228;465;2;0
628;535;138;746;228;85;3;1
807;531;115;373;452;244;2;1
169;88;292;252;205;457;2;0
521;316;138;1;48;52;3;0
725;87;303;240;234;435;2;0
556;408;41;363;228;387;2;1
389;289;138;79;91;306;3;0
261;691;175;543;148;552;2;0
758;818;138;803;228;482;3;0
793;85;18;109;228;351;2;1
658;664;273;10;78;228;2;1
22;24;138;167;28;80;3;1
747;742;138;456;416;482;4;1
678;371;138;718;325;323;3;1
737;736;275;156;410;128;2;0
626;460;138;556;367;273;3;0
600;508;138;653;228;109;3;1
142;216;137;323;412;430;2;0
449;58;138;118;85;45;3;1
591;610;100;367;393;163;2;1
80;430;44;122;228;550;2;0
18;3;5;769;306;416;2;1
770;494;138;227;228;64;3;1
433;331;138;441;291;563;3;1
613;355;210;698;316;4;2;0
507;644;328;22;350;548;2;0
679;570;138;625;0;545;3;1
405;300;138;685;228;80;3;1
372;639;152;546;228;187;2;0
9;655;259;54;444;157;2;0
103;808;138;386;228;482;3;1
254;713;138;486;287;141;3;1
448;336;138;569;228;63;3;0
477;95;313;148;228;479;2;0
129;611;181;534;228;555;2;0
137;444;203;266;55;536;2;1
429;226;213;817;393;493;2;1
88;193;243;4;228;233;2;1
767;268;317;77;228;293;2;0
305;704;273;493;228;493;2;0
315;718;180;783;21;411;2;1
529;406;138;326;228;482;4;0
114;801;16;777;147;424;2;1
473;78;239;330;194;169;2;0
360;612;265;346;215;436;2;0
467;737;319;772;183;331;2;1
20;759;138;401;328;35;3;1
700;641;215;391;135;161;2;1
795;422;329;696;276;159;2;0
617;695;138;147;413;113;3;1
452;340;180;779;228;371;2;1
236;369;166;283;228;148;2;1
642;797;138;152;227;482;3;0
270;276;294;81;234;485;2;1
459;616;115;169;70;145;2;0
510;5;138;570;228;483;3;1
215;615;104;171;219;209;2;0
369;191;149;496;228;555;2;0
571;598;196;463;45;455;2;0
323;389;138;100;331;468;0;1
776;489;138;135;21;32;3;1
271;618;157;223;228;492;2;0
251;89;138;512;301;135;3;1
218;506;105;84;195;419;2;0
686;757;273;188;228;333;2;0
72;600;314;532;80;529;2;1
669;563;138;749;385;14;3;1
68;582;332;304;77;560;2;1
588;353;108;428;313;455;2;1
539;71;177;6;5;168;2;1
172;124;138;276;228;48;3;0
661;69;276;485;96;299;2;1
657;555;268;394;380;242;2;0
666;560;282;308;382;254;1;1
538;412;138;208;107;177;3;1
728;518;308;180;228;346;2;1
362;278;138;761;13;450;0;1
379;280;138;807;439;404;3;1
569;306;138;475;443;500;3;1
707;697;138;159;72;530;3;1
831;368;100;263;228;551;2;1
29;796;138;150;23;482;3;1
135;101;326;467;116;501;2;1
71;821;23;410;228;331;2;1
200;706;104;513;228;477;2;0
704;129;311;312;228;371;2;0
560;441;138;399;379;136;3;1
99;229;57;65;228;458;2;1
710;237;138;292;228;60;3;1
482;362;138;828;228;482;4;1
76;661;41;649;358;406;2;1
792;547;235;95;371;371;2;1
12;719;2;51;462;230;2;1
180;576;45;265;228;373;2;1
105;758;142;318;228;258;2;1
595;53;276;177;228;172;2;0
